EmpNo,First Name,Last Name,Department,Wage,Project Completion Rate
1921,Jennifer,Ferrell,Sales,9723.83,56.515522
4135,Jennifer,Jensen,Sales,87567.87,56.51732
3870,Emily,Steele,Research,17759.02,56.52287
5675,Shane,Aguilar,Testing,33095.04,56.524593
1527,Garrett,Rivera,IT,19854.05,56.52508
4834,Jonathan,Phillips,IT,48053.77,56.54105
8424,Lisa,Gates,Testing,38670.85,56.544006
8597,Taylor,Kemp,Sales,12844.57,56.54502
9957,Ashley,Ruiz,Research,80253.85,56.548073
6842,Sharon,Ramirez,IT,73152.81,56.548985
4518,Melanie,Edwards,Research,25962.5,56.55278
2493,Terry,Forbes,Testing,7633.24,56.556107
2089,Brianna,Morrow,Research,88943.63,56.55896
8253,Kristin,Harper,Sales,73976.04,56.559177
7483,Laura,Foley,Research,38402.36,56.56141
9402,Jason,Lucas,IT,54268.15,56.564922
6388,Laura,Boyd,IT,28731.19,56.56551
1636,Timothy,Williams,IT,67595.65,56.571888
9373,Tina,Gonzalez,Testing,2455.29,56.58189
6769,Patrick,Delacruz,Testing,90795.09,56.583122
4262,Kyle,Christian,Testing,66518.8,56.58518
6087,Heather,Watts,Research,51384.98,56.5862
3336,Patrick,Miller,Sales,7958.1,56.591606
6619,Anita,Rojas,Research,48581.06,56.60238
1233,Miss,Nicole,IT,2421.44,56.6032
5681,Robert,Myers,HR,94851.87,56.60555
7877,Ashley,Mcclure,HR,20230.85,56.606426
3264,Ray,Gross,HR,10798.27,56.616493
919,Holly,Snyder,Sales,41436.85,56.616802
2362,Kerri,Smith,Sales,95926.93,56.617767
7153,Brendan,Barnes,IT,21185.23,56.61825
7991,Amber,Wood,Sales,6921.43,56.61857
7956,Kyle,Ryan,Sales,3509.22,56.62299
6848,Andrew,Dodson,IT,72802.25,56.62628
6797,Angie,Allen,Research,5546.18,56.63418
6612,Jessica,Fleming,Sales,96100.49,56.63711
1094,Peter,Gonzalez,HR,77558.52,56.63992
399,David,Wilkinson,Testing,85634.11,56.641342
9291,Tiffany,Miller,HR,80467.37,56.65404
6667,Amy,Miller,IT,67213.23,56.655327
155,Crystal,Miller,HR,58868.65,56.657276
6127,Paul,Marshall,IT,85637.23,56.658108
9879,Colin,Sparks,IT,66143.22,56.659298
8337,Thomas,Johnson,Research,77045.89,56.664993
1327,Patricia,Washington,Sales,41071.59,56.66627
728,Vincent,Chaney,Testing,23011.37,56.67513
5484,Joseph,Williams,Research,56199.48,56.676594
5113,Matthew,Booker,IT,81552.57,56.677666
9688,Nicole,Williams,Research,52197.22,56.678474
4931,Isaac,Brown,Research,2290.15,56.678864
6984,Jermaine,Beck,Sales,39178.01,56.681976
9840,Shelby,Robinson,Sales,91104.91,56.682926
9593,Sean,Paul,Sales,51876.13,56.685383
8855,Michael,Decker,Sales,53332.32,56.68686
4944,Ariel,Smith,Research,22248.97,56.69411
4859,Michael,Ryan,Testing,27080.74,56.708702
9833,James,Rodriguez,IT,95006.91,56.70923
3464,Jessica,Walsh,IT,89206.86,56.7111
2544,Matthew,Wiggins,Research,67653.36,56.712635
1817,Jessica,Wells,Testing,96900.09,56.71575
7438,Patricia,Hudson,IT,14668.04,56.7168
3189,Robert,Bradley,Research,73859.27,56.719025
7830,Stephen,Cordova,IT,15449.62,56.722923
9697,Anthony,Tate,HR,12219.81,56.723312
9541,Kathleen,Chung,Testing,99879.26,56.72384
1511,Ashley,Medina,Sales,16516.41,56.72392
6316,Jon,Massey,Research,4027.8,56.72553
4270,Austin,Reyes,HR,88868.81,56.72672
1633,Jeffrey,Holmes,Testing,81226.45,56.730927
7268,Jennifer,Jenkins,IT,45609.51,56.74417
572,Sherry,Turner,Research,2983.48,56.74648
5249,Michael,Collins,HR,37454.93,56.747173
523,Natalie,Medina,IT,5528.86,56.751682
4698,Jasmine,Russell,IT,23907.65,56.75322
4528,Brenda,Parrish,IT,76957.24,56.765495
1932,Phillip,Neal,IT,22951.25,56.766644
3516,Veronica,Rodriguez,HR,2034.51,56.766884
3626,Jennifer,Odonnell,Testing,57426.2,56.776382
1220,Eric,Nolan,Sales,50803.44,56.77736
3024,Vincent,Maynard,Testing,6688.37,56.781918
5097,Jasmine,Cardenas,IT,41627.92,56.78694
8622,Blake,Harris,IT,8163.4,56.79537
2490,Jessica,Burgess,Research,79433.27,56.79551
5752,Kevin,Johnston,HR,50468.65,56.804474
9598,Adam,Bishop,Testing,48239.93,56.80567
6261,Jose,Spencer,Sales,67737.52,56.812355
3510,Mrs.,Kelly,Testing,53739.65,56.815506
9246,Amanda,Reed,Sales,79450.59,56.815876
109,Jasmine,West,Sales,25193.23,56.81596
511,Jacob,Johnson,HR,44716.67,56.816723
5705,Craig,Hernandez,HR,14026.74,56.820774
8711,Nancy,Jones,HR,85928.33,56.82268
6060,Mr.,David,Sales,77422.57,56.8262
5947,Angela,Carlson,IT,84904.67,56.8298
3754,Oscar,Davis,Testing,43296.28,56.830738
786,Christopher,Martinez,Research,51607.09,56.84576
4790,Alexis,Jackson,HR,33872.29,56.845978
2977,Carrie,Johnson,HR,64678.96,56.848206
1834,Eric,Hughes,Testing,41710.57,56.849808
3366,Tommy,Jones,Testing,27612.55,56.86065
7547,Jonathan,Larsen,HR,19102.78,56.87348
1273,Tammy,Brown,HR,30137.19,56.875298
5722,Edward,Anderson,Testing,6978.59,56.875652
9190,Justin,Reyes,HR,95246.25,56.87894
74,Donna,Berger,Sales,61681.1,56.8822
2781,Crystal,Taylor,Sales,36574.52,56.884033
9645,Anthony,Christian,HR,34292.71,56.885235
2026,Rebecca,Miller,Sales,48033.61,56.885273
7867,Kelly,Cuevas,HR,43244.41,56.887695
1979,Tony,Yates,Research,77696.18,56.88783
5809,April,Hamilton,Research,20066.67,56.890137
5555,Tyrone,Cervantes,Sales,70664.06,56.89109
621,Joshua,King,IT,74500.69,56.891773
7526,Dawn,Wilson,Research,45900.03,56.89266
3638,Joseph,Savage,Sales,96615.43,56.89566
2787,Kayla,Rivera,IT,94008.36,56.896267
5537,Kimberly,Zhang,Testing,50752.71,56.90235
1438,Mrs.,Autumn,Research,4585.84,56.91209
8479,Emily,Hart,Research,87022.64,56.92229
5596,John,Conley,IT,87605.56,56.928383
3718,Jennifer,Kaiser,Testing,84848.61,56.92871
3222,Anna,Walker,Sales,97383.59,56.937916
9179,Joseph,Martin,Sales,62868.58,56.93814
465,Alexis,Holmes,Testing,50722.89,56.944283
3668,Samuel,Rodriguez,Research,82005.3,56.94446
7569,Justin,Williams,Testing,1595.71,56.95008
3417,Linda,Vasquez,HR,60432.42,56.95968
1127,David,Bowen,HR,33970.65,56.961884
1807,Mitchell,Norton,Sales,55906.87,56.963
4983,Christine,Holland,Testing,24888.8,56.966118
5120,Bryan,Decker,HR,45421.24,56.968895
8144,Heidi,Cox,Sales,62288.73,56.975723
7975,Christopher,Miller,Sales,37416.4,56.975792
9167,Virginia,Williams,Sales,90072.74,56.97612
8011,David,Peters,Research,85602.86,56.97855
5432,Mr.,Eric,Testing,27266.06,56.98605
1466,Lisa,Turner,Research,55256.04,56.9935
2594,Stephen,Wilkinson,Sales,22612.1,56.996483
5812,Bridget,Rodriguez,IT,93369.55,57.00087
4428,Jeremiah,Diaz,Testing,53384.51,57.015266
733,Sharon,Beck,Testing,39051.07,57.017002
6365,Lonnie,Simon,Research,88654.31,57.019875
9814,Claudia,Martin,HR,57849.02,57.019993
6659,Catherine,Kane,Sales,84017.75,57.020332
4822,Stacy,Bell,HR,2983.61,57.021984
1122,Ms.,Brittany,Research,83171.68,57.024586
4300,Mr.,Kenneth,IT,84050.62,57.027645
3728,Shane,Wells,Testing,82568.07,57.03932
4789,Dr.,Linda,Testing,77941.11,57.040215
4819,Brian,Reynolds,HR,2937.02,57.04098
7404,Paul,Brown,IT,78670.41,57.04336
499,Sandra,Gonzalez,Testing,7455.71,57.04382
9629,Jennifer,Moore,Sales,60495.43,57.048225
7555,Jennifer,Galloway,HR,45822.08,57.048454
3364,Melissa,Rivera,Research,53889.01,57.076134
2676,Michael,Goodwin,IT,6740.1,57.07626
2088,Julie,Young,Testing,22490.66,57.082695
4853,Amy,Werner,HR,84765.0,57.084213
9955,Scott,Palmer,Sales,81565.81,57.08849
1146,Laura,Cervantes,HR,92233.54,57.103725
6774,Samuel,Bird,HR,8570.73,57.10804
9819,Kimberly,Holmes,Sales,70754.87,57.108345
6260,Tiffany,Young,Sales,75672.93,57.1131
972,Tammie,Coleman,Testing,98579.07,57.12363
1700,Marcus,Ramos,Sales,58079.46,57.12365
152,Stephanie,Gay,HR,1181.41,57.12414
1598,Patrick,Camacho,Sales,91063.65,57.12467
1159,Sarah,Edwards,Sales,34525.0,57.12905
1361,Patricia,Lewis,HR,58311.93,57.12984
4208,Shannon,Lester,HR,84019.87,57.150406
9523,Cynthia,Price,Sales,75219.47,57.156162
1445,Angela,Shea,IT,38348.06,57.158012
6545,Ashley,Martinez,Testing,2025.34,57.16052
6384,Paige,Miller,IT,75834.36,57.163418
2889,Michael,Wright,Testing,56390.35,57.16505
3456,Jeffrey,Prince,HR,97522.07,57.165154
4940,James,Colon,Testing,83964.57,57.171234
1504,Daniel,Sanders,Testing,15947.76,57.17563
8927,Annette,Garcia,Research,57114.47,57.179604
8158,John,Lewis,Research,85309.65,57.18001
5538,Brian,Nichols,Testing,60668.79,57.185734
2414,Kimberly,Robinson,IT,51249.79,57.194664
4023,Jeffrey,Ryan,Testing,64570.8,57.19486
387,Danny,Wolf,Sales,60751.87,57.19593
4557,Crystal,Lewis,HR,47136.15,57.19773
1201,Daniel,Harvey,Sales,11425.6,57.209183
3163,Russell,Alvarez,HR,62901.0,57.212486
4958,Kristen,Taylor,Testing,91741.03,57.214664
4108,Donna,Sullivan,Research,21407.44,57.22141
6793,Nichole,Howell,HR,86367.86,57.22192
6111,Ashley,Ellis,Testing,2625.23,57.22204
5003,Nicole,Williams,Research,7176.74,57.225803
3739,Alex,Nelson,HR,37224.52,57.228043
6844,Christine,Moses,HR,31616.99,57.23148
6212,Jennifer,Wiley,Testing,21673.33,57.23327
2090,Sharon,Munoz,HR,30377.11,57.234978
866,Nathaniel,Howard,Testing,62092.76,57.24181
3116,Jennifer,Turner,IT,66122.94,57.243057
965,Scott,Wheeler,Testing,27555.52,57.244473
447,Samuel,Santiago,Sales,10243.07,57.245663
4969,Rachel,Morgan,Sales,7175.06,57.248585
8753,Jordan,Harrington,IT,40000.53,57.253826
216,Sean,Fisher,Testing,98858.44,57.25945
5673,Charles,Reeves,Testing,59922.79,57.259853
1337,Connor,Long,IT,18764.05,57.259914
2948,Donna,Shaw,Testing,49916.79,57.273613
950,Renee,Estes,Research,83805.37,57.28356
4131,Tina,Moreno,Testing,66278.07,57.297344
5468,Brian,Edwards,Research,34407.94,57.29816
6301,Ronald,Hunter,Testing,958.24,57.300606
3225,Sharon,Swanson,IT,35768.87,57.30317
2679,Elizabeth,Nichols,Research,31752.54,57.304058
2075,Dale,Williamson,HR,62572.84,57.306534
4003,Kenneth,Ball,IT,72516.78,57.308807
6953,Christopher,Todd,IT,35021.03,57.30895
3559,Brandon,Brown,Sales,61036.07,57.30924
1394,Catherine,Miller,Testing,27934.88,57.309853
2526,Christine,Gonzalez,Sales,86444.78,57.311073
9007,Erin,Jones,Sales,95192.28,57.311584
334,Daniel,Chavez,Sales,78357.96,57.31184
7050,Cole,Torres,Testing,87518.67,57.313538
9187,Eric,House,IT,38634.06,57.322865
9945,Juan,Hall,HR,64264.44,57.32444
5423,John,Frey,HR,91579.46,57.325825
160,Tammy,Paul,Research,85403.21,57.325832
4496,Robert,King,HR,33646.53,57.327503
5203,Jo,Fletcher,IT,40507.73,57.333256
8482,Kimberly,Carrillo,Testing,7256.67,57.333347
2770,Nicole,Miller,IT,20320.19,57.334526
5444,Kelly,Moore,Research,86986.18,57.33517
764,Hayden,Leonard,Testing,11564.66,57.338
4103,Mary,Luna,IT,4370.42,57.338055
8166,Kathy,Frazier,Testing,94843.98,57.341927
8552,Larry,Bowen,Research,88989.36,57.34296
7449,Cynthia,Tucker,Research,77600.14,57.350792
6120,Keith,Lewis,Sales,91149.72,57.352085
5045,Travis,Carpenter,HR,42823.11,57.352478
6068,Dawn,Fisher,Testing,29588.08,57.355774
8480,Brittany,Mccoy,Testing,85100.33,57.363102
7407,Alison,Gomez,Research,82330.08,57.363647
9509,Wayne,Williams,Sales,90587.62,57.36955
941,Heather,Andrews,HR,68061.06,57.37201
1281,Gary,Ortiz,HR,26246.75,57.372387
509,Kevin,Welch,Sales,99292.81,57.376827
531,Matthew,Madden,Research,85240.61,57.379124
9255,Matthew,Martinez,Sales,95875.77,57.379463
7656,Vanessa,Porter,Research,67567.98,57.383316
101,Eric,Morris,HR,92032.14,57.388355
9124,Kristen,Roberts,HR,90192.01,57.388916
5163,Alexander,Carpenter,HR,28265.39,57.38896
6271,Darlene,Brown,IT,35983.78,57.393703
9437,Ryan,Bennett,Research,89760.93,57.397335
4925,Lisa,Rosales,Sales,49086.25,57.40023
3591,Michael,Wright,Research,29737.5,57.403778
9574,Ryan,Cook,IT,41047.19,57.408463
2550,Richard,Perez,Research,468.82,57.411674
2176,Steven,Bailey,Testing,6861.25,57.415222
8604,Robert,Molina,Testing,33386.28,57.41653
6308,Kelly,Lopez,Testing,18585.06,57.416756
385,Eric,Burch,Testing,68350.55,57.416794
2754,Krista,Olson,Research,62126.11,57.41772
229,Whitney,Jones,Testing,36434.61,57.41775
7954,Juan,Bailey,IT,8686.95,57.41914
1875,Gary,Jackson,HR,59245.6,57.42516
9202,Sarah,Turner,Testing,918.22,57.429226
7297,Rebecca,Kelley,Research,50985.76,57.434326
4099,Tamara,Clark,HR,87532.39,57.437286
7128,Sara,Chandler,Testing,65671.13,57.437614
735,Ryan,Ali,HR,27886.39,57.43774
3968,Jessica,Morrison,HR,77429.75,57.439476
2173,Robert,Mills,HR,21746.14,57.44018
264,Daniel,Collins,Testing,71198.18,57.440834
9708,James,Hess,Testing,97151.15,57.443306
464,Travis,Santiago,Sales,79539.54,57.44418
7788,Bruce,Morrison,Sales,3177.78,57.44605
8522,Kimberly,Rivera,Research,81166.67,57.451096
5664,Amanda,Ellis,Research,96388.98,57.453407
9652,Brandon,Villegas,Research,11267.46,57.45603
4707,Ray,Gray,Sales,64871.87,57.459404
2330,Robert,Lewis,IT,65249.8,57.472202
8205,Jennifer,Nguyen,IT,81980.91,57.472347
7690,Stephanie,James,Testing,68932.11,57.473198
6549,Clinton,Edwards,IT,94363.99,57.48154
7863,Jeremy,Weber,IT,50601.69,57.48175
5942,Jesus,Ramirez,Sales,41674.19,57.491726
2381,Christopher,Ali,HR,72965.34,57.492546
3220,Cynthia,Wells,Research,95770.39,57.498714
7507,Jason,Wang,HR,67942.21,57.498985
93,Penny,Atkinson,Testing,21218.1,57.504025
5663,Henry,Davis,HR,3794.88,57.505093
435,Amy,Yates,HR,5037.85,57.50899
1375,Laurie,Mcintyre,Research,75522.41,57.517395
5710,Mrs.,Jessica,Research,62478.4,57.520164
3610,Jason,Newman,Testing,25710.43,57.52229
7606,Eric,Vazquez,Research,55758.41,57.522835
7674,Nicole,Washington,Testing,89614.6,57.525192
9101,Vanessa,Lewis,Research,51818.08,57.531017
8556,Judith,Calderon,Sales,60501.05,57.535847
7241,Summer,Mcbride,IT,87327.43,57.53585
301,Ryan,Phillips,Research,81592.21,57.539425
9698,Walter,Weber,Testing,69123.69,57.539425
9081,Jesse,Green,Sales,83550.53,57.550198
1534,Jill,Burton,Research,91584.93,57.55281
5187,Robert,Henderson,Research,91908.25,57.556114
2282,Edward,Gutierrez,IT,11218.31,57.556698
8377,Ashley,Fletcher,HR,31408.72,57.557255
2794,Daniel,Reynolds,Testing,33895.04,57.55794
9567,Mary,Miller,HR,38446.81,57.55795
8857,Crystal,Bishop,HR,30391.11,57.55922
1161,Karen,Kline,Sales,42882.77,57.561344
2800,Gabrielle,Wilkinson,Sales,3657.61,57.578724
5810,Nicholas,Johnson,HR,83201.69,57.579807
4396,Jordan,Combs,IT,66536.8,57.58083
2680,Rachel,Clark,IT,99608.72,57.58268
1900,Kevin,Green,Testing,87047.9,57.583057
6040,Christy,Perez,IT,27809.31,57.58308
1572,Alex,King,HR,50724.63,57.583996
5235,Sarah,Mueller,IT,39823.19,57.584587
9878,Erin,Williams,Testing,98473.87,57.59045
4918,April,Luna,Testing,67233.77,57.591022
869,Kristi,Romero,IT,59409.51,57.59194
2055,Kara,Morrison,Sales,57498.79,57.60057
7765,Lauren,Khan,Research,89068.16,57.606014
3003,Kevin,Roberts,Sales,46778.06,57.610027
4495,Richard,Diaz,IT,2580.03,57.61452
3873,Renee,Miles,Testing,59981.33,57.614716
9034,Meghan,Thomas,Testing,94888.14,57.617107
9614,Jamie,Andersen,HR,30756.65,57.61906
223,Brendan,Price,Testing,96502.55,57.627777
8456,Michael,Aguilar,Research,81619.15,57.637054
7085,Anthony,Jennings,Research,49666.19,57.63824
9355,Carl,Carr,IT,74938.47,57.647945
5866,Richard,Lopez,Testing,14754.17,57.648712
1857,Nicole,Heath,IT,17057.25,57.649906
2935,Joy,Wilson,Sales,20944.14,57.65071
4334,Crystal,Peters,Research,87599.62,57.66384
3278,Peter,Rodriguez,Sales,98859.81,57.66781
9042,Helen,Mccormick,Testing,72650.49,57.67245
298,Melissa,Ruiz,Testing,24730.01,57.673153
9326,Paul,West,Sales,3867.36,57.67331
4955,Daniel,Davis,IT,95732.58,57.677265
4525,Leah,Davis,Sales,25207.32,57.679043
5593,Leslie,Joseph,Sales,60266.93,57.69757
9583,Carla,May,IT,34675.53,57.69969
5469,Benjamin,Jones,Testing,78768.5,57.701878
2401,Timothy,Lane,Research,15916.33,57.703148
5107,Andrew,Baker,Testing,77425.74,57.710224
9958,Nicholas,Martinez,Research,84498.72,57.719887
7523,Daniel,Mason,Research,92138.83,57.721165
4480,April,White,Research,13172.47,57.724976
8639,Jessica,Hernandez,Testing,826.52,57.728992
4453,Steven,Douglas,Research,6153.01,57.737656
9131,Gary,Jones,Sales,6076.12,57.738052
9340,James,Roberts,Research,62506.35,57.73856
6275,Jeanette,Garcia,HR,84242.91,57.743706
2744,Andrew,Flores,HR,79063.93,57.744263
2486,Robert,Brown,IT,28830.19,57.74483
2083,Erin,Avila,HR,32058.51,57.746834
1582,Lisa,Barnett,Testing,11988.95,57.747295
6628,Dr.,Alan,IT,72649.27,57.75634
1733,Laura,Vargas,Research,7095.73,57.756886
7067,Bryan,Hamilton,IT,41405.18,57.75693
7074,Kimberly,Greene,Sales,50467.23,57.757587
8414,Monica,Rojas,Sales,25413.16,57.763645
2694,Deborah,Middleton,HR,19121.94,57.773014
4284,Austin,Jones,Research,67340.88,57.777126
9785,Jonathan,Reynolds,IT,81850.3,57.78181
4171,Yolanda,Robertson,HR,8493.09,57.78362
7052,Miguel,Hall,HR,23351.29,57.787792
6250,Jacob,Whitehead,Research,25841.36,57.79085
6147,Vanessa,Hernandez,IT,51950.53,57.79324
1773,Maria,Hansen,Research,85318.73,57.797394
4879,Anne,Reeves,Research,50577.57,57.798386
9412,Kristin,Arias,Testing,69996.59,57.80043
5654,Jason,Williams,Sales,96690.58,57.80501
3134,Kelsey,Decker,Testing,93574.65,57.809803
6561,Julie,Alvarez,IT,32434.35,57.814987
4644,Joshua,Snow,Sales,35372.01,57.817234
651,Scott,Morgan,HR,38753.79,57.817528
8226,Rebecca,Davis,Testing,98694.3,57.819645
4299,Robin,Willis,Sales,22285.53,57.822952
9767,Katherine,Patel,IT,93241.4,57.822964
7384,Nicole,Ross,IT,2743.06,57.829247
7766,Cameron,Mckay,Testing,60165.03,57.83464
9270,Michelle,Jones,HR,74716.83,57.846165
1798,Jared,Wilson,HR,15355.52,57.849987
8499,Zachary,Garrett,Sales,8526.26,57.856163
9098,Katherine,Cook,HR,33683.51,57.86195
9303,Dale,Riddle,HR,81329.16,57.86403
2886,Cynthia,Smith,HR,14246.01,57.86412
3335,Glenn,Gonzalez,HR,54227.24,57.8655
1722,Antonio,Hammond,Testing,92616.22,57.865604
4527,Brian,Coleman,Sales,49843.98,57.868134
3423,Jennifer,Ward,Testing,4271.73,57.871056
7064,Jeremy,Mayer,Testing,35990.62,57.872143
6153,Christopher,Baker,HR,50499.64,57.879364
8553,Bianca,Clark,Testing,90676.96,57.8827
9766,Michael,Morrow,Sales,87941.11,57.883503
6778,Ryan,Myers,Testing,91051.49,57.885025
2009,Timothy,Garcia,Sales,65155.1,57.892593
8435,Charles,Walker,Testing,4926.33,57.89272
7580,Justin,Jordan,Sales,52858.68,57.896408
577,Kimberly,Bennett,IT,25986.42,57.897827
9477,Darren,Thomas,Testing,96123.88,57.901882
5172,Russell,Maxwell,Research,44909.21,57.912727
3808,Thomas,Leon,Testing,69739.01,57.91415
6101,Steven,Vargas,Sales,85533.73,57.925476
550,Patricia,Robinson,Research,88209.6,57.92634
3457,Kathy,Spencer,Testing,29090.8,57.92919
4089,Jordan,Rogers,HR,35931.03,57.929455
2957,Lisa,Dyer,Testing,43641.99,57.933784
489,April,Guerrero,IT,96056.32,57.93587
8615,Matthew,Jones,HR,88556.53,57.938446
9401,Cynthia,Cross,Research,79464.59,57.940704
7856,Angela,Bowman,HR,31927.07,57.942734
5183,Jordan,Stevens,Testing,58022.16,57.94554
5513,Anthony,King,IT,20395.4,57.945618
8831,Chelsea,Lopez,IT,69668.89,57.947803
1052,Frank,Webb,Sales,85241.0,57.95463
2368,Betty,Ramos,HR,28829.02,57.954887
3685,David,Rivers,Research,58661.63,57.960926
868,Tina,Armstrong,Testing,49367.79,57.961094
3082,Brittney,Bauer,Research,26013.26,57.963173
1318,Stephen,Delgado,Research,87413.11,57.96322
3268,Michael,Weiss,Sales,89997.1,57.96376
6640,Amanda,Jenkins,Testing,99958.58,57.971054
6259,Tyler,Carson,Testing,6272.75,57.975796
4078,Barbara,Brady,IT,72940.64,57.975967
411,Ryan,Davis,Research,95241.28,57.977108
4051,Amanda,Dixon,Research,91371.39,57.979786
2628,Stephanie,Goodman,Sales,38659.6,57.980034
644,Ebony,Juarez,IT,72007.44,57.98129
3249,Gina,Macdonald,HR,95764.97,57.983925
4224,Lance,Garcia,Research,5206.56,57.992756
9333,Carl,Miller,Sales,96889.6,58.002914
8929,Elizabeth,Morgan,HR,93070.74,58.00391
4050,Wendy,Vang,HR,96193.44,58.012928
5497,Zachary,Fields,Testing,19235.33,58.015083
8386,Emily,Hampton,Sales,7116.47,58.017365
4807,Peter,Powell,Sales,7453.22,58.02461
4463,Mark,Nunez,HR,98423.17,58.027485
9036,Erin,Brown,IT,92761.01,58.031166
6398,Tiffany,Mcpherson,IT,80067.97,58.04119
1966,Calvin,Schultz,Sales,54074.29,58.042088
6693,Luis,Cook,IT,45097.91,58.046772
6186,Shawn,Reynolds,HR,90107.16,58.047302
1321,Bethany,Montoya,Research,60133.72,58.054924
3676,Meghan,Roberts,HR,94020.54,58.055317
5473,Rebecca,Clark,Research,63607.64,58.05664
95,Stephanie,Smith,Testing,14143.16,58.058468
4748,Casey,Bailey,Sales,21355.31,58.06324
1594,Jonathan,Cox,IT,69759.43,58.06344
6464,Kaitlin,Carrillo,IT,9743.26,58.07433
491,Mark,Fischer,IT,26241.18,58.076763
8331,Robert,Skinner,Testing,96599.1,58.08251
1134,David,Nicholson,Research,46704.68,58.085587
9039,Jon,Rodriguez,Testing,68881.16,58.08564
3949,Arthur,Moore,Testing,83590.33,58.091114
5507,William,Gonzales,IT,23500.19,58.09367
4109,Destiny,Baker,HR,91437.32,58.094303
4174,Aaron,Curtis,IT,18510.47,58.097614
6232,John,Mccoy,IT,76718.73,58.101593
688,Bruce,Horne,IT,71511.12,58.108192
292,Vernon,Steele,IT,33783.72,58.114037
2962,Kyle,French,Sales,20314.47,58.116062
4106,Janice,Johnson,Research,79685.73,58.11829
3296,Paul,Robinson,HR,2344.97,58.118702
1677,Michael,Barrett,IT,5849.13,58.12071
1646,Lisa,Suarez,IT,95728.26,58.126827
9967,Cheryl,Herrera,Sales,67711.49,58.130177
9230,Crystal,Li,Research,44318.16,58.13592
5452,Christopher,Carr,Testing,36736.29,58.14798
473,Denise,Powers,HR,16122.47,58.152264
3906,Joseph,Adams,HR,72097.09,58.154453
5861,Kathleen,Harris,Research,71126.42,58.15993
5193,Tracy,Hendrix,Research,11868.66,58.170788
5962,Julia,Weiss,Sales,20671.57,58.17195
2464,Rebecca,Noble,HR,64271.82,58.172707
4243,Jacob,Myers,Research,732.4,58.17524
1211,Michael,Beck,Research,19746.85,58.177525
5487,Anthony,Bennett,HR,61662.75,58.177643
2821,Mathew,Ball,Testing,2929.77,58.182037
7485,Sarah,Murphy,IT,66581.93,58.182228
7024,Mary,Hodge,Testing,10721.37,58.18268
2943,Noah,Kent,IT,45609.04,58.18374
3534,Thomas,Mccullough,Research,29534.31,58.184
974,Shari,Lopez,IT,27079.32,58.18832
9347,Sarah,Wood,Sales,88411.61,58.19269
1865,Chad,Villarreal,Research,69079.22,58.193935
4204,Marie,Jimenez,IT,47699.87,58.19921
5492,Jessica,Barnett,HR,38463.23,58.210526
5822,Eric,Mcgee,HR,36247.1,58.21118
1484,Wendy,Gibson,IT,61848.37,58.212727
7192,Ellen,Miller,Sales,59201.72,58.214325
9908,Sandra,Douglas,Testing,53349.94,58.217407
7421,Erik,Edwards,IT,38783.72,58.2199
2872,Amanda,Meyer,Testing,61449.42,58.226208
8958,Cole,Morrow,IT,51126.53,58.243
9374,Lauren,Howell,HR,34384.19,58.25361
3604,Jacob,Smith,Research,4684.7,58.25607
9157,Bruce,Hogan,Sales,82644.55,58.25916
433,Robert,West,Research,55191.94,58.260864
7031,Oscar,Ramos,IT,16686.47,58.261322
3869,Michael,Mcpherson,Sales,70300.25,58.268463
2600,Robert,Gonzalez,Research,72354.34,58.269806
8048,Ashley,Johnson,Sales,43960.98,58.272747
7758,Nicole,Vincent,IT,32099.86,58.28023
5458,Andrew,Murray,Research,79618.21,58.281403
2809,Mackenzie,West,HR,1340.66,58.28304
7899,Jordan,Bates,HR,31535.23,58.288345
5425,Dennis,Lutz,IT,88196.73,58.29778
2460,Natalie,Hughes,IT,25510.63,58.30078
5105,Erica,Stevenson,IT,14046.9,58.31352
4311,Michelle,Lee,Sales,85537.54,58.315544
5648,Jacqueline,Butler,HR,19009.56,58.316345
9155,Antonio,King,Research,82005.36,58.31975
1985,Larry,Arnold,Testing,28589.44,58.32226
2995,Diana,Flores,HR,70953.68,58.322514
3764,Anthony,Brown,Sales,55177.29,58.322853
6892,Heidi,Johnson,HR,47780.73,58.324615
7543,Peter,Mullen,IT,25080.69,58.32529
1727,Krystal,Hoffman,IT,28763.1,58.326508
1378,Karen,Lopez,Testing,33044.12,58.328075
8828,Robin,Cole,Sales,85732.58,58.32971
5344,David,Perez,HR,86275.15,58.34939
7519,Christopher,Hall,HR,32792.46,58.351143
7597,Madison,Jones,Testing,24310.78,58.353046
6599,Robert,Fischer,IT,94416.99,58.355885
1243,Christopher,Thomas,IT,79963.17,58.362076
3609,Stacy,Castaneda,Research,125.25,58.362675
9561,Ashley,Martinez,IT,14259.6,58.368977
8859,Mark,Bell,IT,60736.16,58.374763
791,Eric,Jackson,Sales,96707.85,58.376575
5472,Jason,Lyons,Sales,57064.67,58.376915
9534,John,Hart,Sales,91966.24,58.377144
970,Chase,Powell,Testing,9105.23,58.380535
8037,Edward,Fisher,HR,9280.88,58.38734
7165,Nancy,Mendoza,Research,90809.22,58.38953
4880,Allison,Williams,Sales,13652.57,58.397015
1876,Daniel,Colon,Testing,89696.04,58.39795
3956,John,Watkins,IT,93434.28,58.400887
4875,Paul,Skinner,Testing,8448.61,58.40315
8614,Antonio,Jordan,HR,36607.87,58.407536
8376,Aaron,Taylor,HR,82262.46,58.408775
